id,conformed_submission_type,filer_central_index_key,filer_former_company_former_conformed_name,filer_company_conformed_name,accession_number,filed_as_of_date,conformed_period_of_report
000020/202584/0000065984-16-000597.txt,CORRESP,0000202584,MIDDLE SOUTH ENERGY INC,SYSTEM ENERGY RESOURCES INC,0000065984-16-000597,2016-06-17 00:00:00+00:00,2016-08-15 00:00:00+00:00
000134/1348952/0000065984-16-000597.txt,CORRESP,0001348952,,"Entergy Louisiana, LLC",0000065984-16-000597,2016-06-17 00:00:00+00:00,2016-08-15 00:00:00+00:00
000142/1427437/0000065984-16-000597.txt,CORRESP,0001427437,,"Entergy Texas, Inc.",0000065984-16-000597,2016-06-17 00:00:00+00:00,2016-08-15 00:00:00+00:00
000107/1075124/0001193125-17-226689.txt,CORRESP,0001075124,THOMSON CORP /CAN/,THOMSON REUTERS CORP /CAN/,0001193125-17-226689,2017-07-12 00:00:00+00:00,2017-08-30 00:00:00+00:00
000082/826326/0001104659-18-004331.txt,CORRESP,0000826326,ARC WIRELESS SOLUTIONS INC,"ARC Group Worldwide, Inc.",0001104659-18-004331,2018-01-26 00:00:00+00:00,2018-03-12 00:00:00+00:00
000084/842295/0001003297-17-000346.txt,CORRESP,0000842295,HITOX CORPORATION OF AMERICA,TOR MINERALS INTERNATIONAL INC,0001003297-17-000346,2017-11-21 00:00:00+00:00,2018-01-09 00:00:00+00:00
000103/1032208/0000086521-16-000125.txt,CORRESP,0001032208,MINERAL ENERGY CO,SEMPRA ENERGY,0000086521-16-000125,2016-09-01 00:00:00+00:00,2016-10-07 00:00:00+00:00
000156/1567345/0000950142-16-004245.txt,CORRESP,0001567345,,"HEMISPHERE MEDIA GROUP, INC.",0000950142-16-004245,2016-08-08 00:00:00+00:00,2016-09-12 00:00:00+00:00
000131/1316517/0001062993-17-001233.txt,CORRESP,0001316517,Kandi Technologies Corp,"Kandi Technologies Group, Inc.",0001062993-17-001233,2017-03-07 00:00:00+00:00,2017-09-13 00:00:00+00:00
000131/1316517/0001062993-17-000366.txt,CORRESP,0001316517,Kandi Technologies Corp,"Kandi Technologies Group, Inc.",0001062993-17-000366,2017-01-25 00:00:00+00:00,2017-09-13 00:00:00+00:00
000116/1163348/0001104659-16-158773.txt,CORRESP,0001163348,ALLIED WORLD ASSURANCE CO HOLDINGS LTD,"Allied World Assurance Co Holdings, AG",0001104659-16-158773,2016-11-23 00:00:00+00:00,2017-02-17 00:00:00+00:00
000100/1000697/0001193125-16-609628.txt,CORRESP,0001000697,WCD INVESTORS INC /DE/,WATERS CORP /DE/,0001193125-16-609628,2016-06-01 00:00:00+00:00,2016-08-01 00:00:00+00:00
000109/1091883/0001091883-17-000002.txt,CORRESP,0001091883,,CIRCOR INTERNATIONAL INC,0001091883-17-000002,2017-01-12 00:00:00+00:00,2017-03-13 00:00:00+00:00
000003/35214/0000035214-16-000077.txt,CORRESP,0000035214,,FERRO CORP,0000035214-16-000077,2016-04-21 00:00:00+00:00,2016-05-25 00:00:00+00:00
000162/1627811/0001493152-16-011856.txt,CORRESP,0001627811,,IEG Holdings Corp,0001493152-16-011856,2016-07-29 00:00:00+00:00,2016-09-05 00:00:00+00:00
000113/1131383/0001193125-17-262176.txt,CORRESP,0001131383,,STANTEC INC,0001193125-17-262176,2017-08-18 00:00:00+00:00,2017-10-31 00:00:00+00:00
000161/1616862/0001193125-16-707513.txt,CORRESP,0001616862,,Axalta Coating Systems Ltd.,0001193125-16-707513,2016-09-12 00:00:00+00:00,2016-12-13 00:00:00+00:00
000109/1097864/0001193125-17-167448.txt,CORRESP,0001097864,SCG HOLDING CORP,ON SEMICONDUCTOR CORP,0001193125-17-167448,2017-05-11 00:00:00+00:00,2017-06-21 00:00:00+00:00
000073/730708/0001144204-16-076361.txt,CORRESP,0000730708,,SEACOAST BANKING CORP OF FLORIDA,0001144204-16-076361,2016-01-20 00:00:00+00:00,2016-03-09 00:00:00+00:00
000139/1390777/0001193125-16-595957.txt,CORRESP,0001390777,Bank of New York Mellon CORP,Bank of New York Mellon Corp,0001193125-16-595957,2016-05-19 00:00:00+00:00,2016-09-27 00:00:00+00:00
000135/1355064/0001580642-16-011639.txt,CORRESP,0001355064,CATALYST FUNDS,MUTUAL FUND SERIES TRUST,0001580642-16-011639,2016-10-25 00:00:00+00:00,2017-01-24 00:00:00+00:00
000002/21665/0001628280-16-017540.txt,CORRESP,0000021665,,COLGATE PALMOLIVE CO,0001628280-16-017540,2016-07-08 00:00:00+00:00,2016-08-23 00:00:00+00:00
000171/1717185/0001717185-17-000030.txt,CORRESP,0001717185,,Sensata Technologies Holding plc,0001717185-17-000030,2017-12-22 00:00:00+00:00,2018-02-23 00:00:00+00:00
000006/65984/0000065984-16-000611.txt,CORRESP,0000065984,ENTERGY CORP /FL/,ENTERGY CORP /DE/,0000065984-16-000611,2016-07-08 00:00:00+00:00,2016-08-15 00:00:00+00:00
000171/1716586/0001104659-17-070349.txt,CORRESP,0001716586,BOULEVARD ACQUISITION CORP II CAYMAN HOLDING Co,BOULEVARD ACQUISITION CORP II CAYMAN HOLDING Co,0001104659-17-070349,2017-11-27 00:00:00+00:00,2018-01-09 00:00:00+00:00
000081/817720/0001193125-17-085422.txt,CORRESP,0000817720,SYNAPTICS INC,SYNAPTICS Inc,0001193125-17-085422,2017-03-16 00:00:00+00:00,2017-05-11 00:00:00+00:00
000141/1419945/0001193125-17-280634.txt,CORRESP,0001419945,Teekay Tankers Ltd.,TEEKAY TANKERS LTD.,0001193125-17-280634,2017-09-08 00:00:00+00:00,2017-11-29 00:00:00+00:00
000170/1702744/0001213900-17-006353.txt,CORRESP,0001702744,,Simply Good Foods Co,0001213900-17-006353,2017-06-12 00:00:00+00:00,2017-07-14 00:00:00+00:00
000162/1627014/0001627014-16-000048.txt,CORRESP,0001627014,,"Black Knight Financial Services, Inc.",0001627014-16-000048,2016-06-03 00:00:00+00:00,2016-08-30 00:00:00+00:00
000080/804123/0001398344-16-010480.txt,CORRESP,0000804123,,TAIWAN FUND INC,0001398344-16-010480,2016-03-01 00:00:00+00:00,2017-02-10 00:00:00+00:00
000105/1051627/0001558370-16-010434.txt,CORRESP,0001051627,AMERICAN XTAL TECHNOLOGY,AXT INC,0001558370-16-010434,2016-12-07 00:00:00+00:00,2017-01-20 00:00:00+00:00
000156/1563922/0001615774-16-007058.txt,CORRESP,0001563922,,Greenbacker Renewable Energy Co LLC,0001615774-16-007058,2016-09-06 00:00:00+00:00,2016-10-13 00:00:00+00:00
000161/1612254/0001659173-17-000026.txt,CORRESP,0001612254,ANDES 3 INC.,EliteSoft Global Inc.,0001659173-17-000026,2017-01-18 00:00:00+00:00,2017-02-23 00:00:00+00:00
000022/225375/0000225375-16-000045.txt,CORRESP,,,,0000225375-16-000045,2016-07-18 00:00:00+00:00,
000142/1424454/0001193125-16-644595.txt,CORRESP,0001424454,Macrovision Solutions CORP,Rovi Corp,0001193125-16-644595,2016-07-08 00:00:00+00:00,2016-08-30 00:00:00+00:00
000103/1038199/0001038199-16-000024.txt,CORRESP,0001038199,BULLDOG FUND INC,BULLFINCH FUND INC,0001038199-16-000024,2016-12-28 00:00:00+00:00,2017-05-18 00:00:00+00:00
000074/740260/0001104659-16-123376.txt,CORRESP,0000740260,,VENTAS INC,0001104659-16-123376,2016-05-25 00:00:00+00:00,2016-07-08 00:00:00+00:00
000133/1334978/0001193125-16-604393.txt,CORRESP,0001334978,,"Clear Channel Outdoor Holdings, Inc.",0001193125-16-604393,2016-05-26 00:00:00+00:00,2016-08-10 00:00:00+00:00
000088/887921/0001157523-16-005865.txt,CORRESP,0000887921,NEW REVLON INC/DE/,REVLON INC /DE/,0001157523-16-005865,2016-06-10 00:00:00+00:00,2016-07-12 00:00:00+00:00
000085/856982/0000856982-17-000034.txt,CORRESP,0000856982,,MERIT MEDICAL SYSTEMS INC,0000856982-17-000034,2017-07-28 00:00:00+00:00,2017-09-07 00:00:00+00:00
000102/1027884/0001027884-18-000010.txt,CORRESP,0001027884,,CHICAGO BRIDGE & IRON CO N V,0001027884-18-000010,2018-01-09 00:00:00+00:00,2018-02-27 00:00:00+00:00
000004/40545/0000040545-17-000047.txt,CORRESP,0000040545,,GENERAL ELECTRIC CO,0000040545-17-000047,2017-07-26 00:00:00+00:00,2017-09-28 00:00:00+00:00
000140/1402829/0001402829-17-000022.txt,CORRESP,0001402829,Orion Marine Group Inc,Orion Group Holdings Inc,0001402829-17-000022,2017-05-12 00:00:00+00:00,2017-06-29 00:00:00+00:00
000170/1701605/0001193125-17-182757.txt,CORRESP,0001701605,"Bear Newco, Inc.","Bear Newco, Inc.",0001193125-17-182757,2017-05-25 00:00:00+00:00,2017-07-06 00:00:00+00:00
000088/885732/0001193125-17-256050.txt,CORRESP,0000885732,NUVEEN INSURED CALIFORNIA SELECT TAX FREE INCOME P,NUVEEN CALIFORNIA SELECT TAX FREE INCOME PORTFOLIO,0001193125-17-256050,2017-08-11 00:00:00+00:00,2017-09-14 00:00:00+00:00
000000/6955/0000006955-16-000061.txt,CORRESP,0000006955,APPLIED POWER INC,ACTUANT CORP,0000006955-16-000061,2016-02-25 00:00:00+00:00,2016-04-25 00:00:00+00:00
000163/1630805/0001630805-16-000041.txt,CORRESP,0001630805,,"Babcock & Wilcox Enterprises, Inc.",0001630805-16-000041,2016-08-05 00:00:00+00:00,2016-09-15 00:00:00+00:00
000127/1273813/0001273813-17-000005.txt,CORRESP,0001273813,AGR LTD,ASSURED GUARANTY LTD,0001273813-17-000005,2017-01-18 00:00:00+00:00,2017-02-16 00:00:00+00:00
000005/50863/0000050863-17-000032.txt,CORRESP,0000050863,,INTEL CORP,0000050863-17-000032,2017-05-01 00:00:00+00:00,2017-06-13 00:00:00+00:00
000000/6955/0000006955-17-000016.txt,CORRESP,0000006955,APPLIED POWER INC,ACTUANT CORP,0000006955-17-000016,2017-03-06 00:00:00+00:00,2017-04-28 00:00:00+00:00
000086/868857/0001104659-16-100107.txt,CORRESP,0000868857,AECOM TECHNOLOGY CORP,AECOM,0001104659-16-100107,2016-02-25 00:00:00+00:00,2016-05-06 00:00:00+00:00
000004/45876/0000045876-16-000145.txt,CORRESP,0000045876,,HARSCO CORP,0000045876-16-000145,2016-12-20 00:00:00+00:00,2017-02-08 00:00:00+00:00
000002/29332/0000029332-17-000089.txt,CORRESP,0000029332,DIXIE YARNS INC,DIXIE GROUP INC,0000029332-17-000089,2017-10-24 00:00:00+00:00,2017-12-04 00:00:00+00:00
000089/890491/0001193125-17-111458.txt,CORRESP,0000890491,,BARNES & NOBLE INC,0001193125-17-111458,2017-04-05 00:00:00+00:00,2017-05-31 00:00:00+00:00
000154/1544229/0001544229-16-000052.txt,CORRESP,0001544229,,"Engility Holdings, Inc.",0001544229-16-000052,2016-02-22 00:00:00+00:00,2016-04-01 00:00:00+00:00
000087/876523/0000876523-17-000052.txt,CORRESP,0000876523,,EZCORP INC,0000876523-17-000052,2017-04-18 00:00:00+00:00,2017-05-31 00:00:00+00:00
000133/1334036/0001104659-16-089429.txt,CORRESP,0001334036,,"Crocs, Inc.",0001104659-16-089429,2016-01-12 00:00:00+00:00,2016-02-12 00:00:00+00:00
000134/1348259/0001348259-17-000025.txt,CORRESP,0001348259,,VALIDUS HOLDINGS LTD,0001348259-17-000025,2017-04-17 00:00:00+00:00,2017-05-24 00:00:00+00:00
000000/6201/0001193125-16-729535.txt,CORRESP,0000006201,AMR CORP,American Airlines Group Inc.,0001193125-16-729535,2016-10-03 00:00:00+00:00,2016-11-11 00:00:00+00:00
000090/903129/0001193125-16-797331.txt,CORRESP,0000903129,AMERIGON INC,GENTHERM Inc,0001193125-16-797331,2016-12-19 00:00:00+00:00,2017-02-01 00:00:00+00:00
000101/1018170/0001193125-17-050592.txt,CORRESP,0001018170,HLM FUNDS INC/ FA,HARDING LOEVNER FUNDS INC,0001193125-17-050592,2017-02-21 00:00:00+00:00,2017-06-01 00:00:00+00:00
000094/947263/0001279569-17-000748.txt,CORRESP,0000947263,,TORONTO DOMINION BANK,0001279569-17-000748,2017-04-13 00:00:00+00:00,2017-06-08 00:00:00+00:00
000128/1282266/0001206774-17-000047.txt,CORRESP,0001282266,WINDSTREAM CORP,"WINDSTREAM HOLDINGS, INC.",0001206774-17-000047,2017-01-09 00:00:00+00:00,2017-03-02 00:00:00+00:00
000083/833444/0001104659-16-125684.txt,CORRESP,0000833444,TYCO INTERNATIONAL LTD,TYCO INTERNATIONAL plc,0001104659-16-125684,2016-06-06 00:00:00+00:00,2016-08-23 00:00:00+00:00
000159/1590895/0001104659-16-153798.txt,CORRESP,0001590895,Eclair Holdings Co,"Eldorado Resorts, Inc.",0001104659-16-153798,2016-11-01 00:00:00+00:00,2016-12-05 00:00:00+00:00
000001/18926/0001193125-17-011329.txt,CORRESP,0000018926,CENTURYTEL INC,"CENTURYLINK, INC",0001193125-17-011329,2017-01-17 00:00:00+00:00,2017-03-21 00:00:00+00:00
000070/708819/0001193125-16-757021.txt,CORRESP,0000708819,,MCDERMOTT INTERNATIONAL INC,0001193125-16-757021,2016-11-02 00:00:00+00:00,2016-12-05 00:00:00+00:00
000126/1269238/0001104659-16-150133.txt,CORRESP,0001269238,,CTRIP COM INTERNATIONAL LTD,0001104659-16-150133,2016-10-14 00:00:00+00:00,2017-03-07 00:00:00+00:00
000000/1800/0001104659-17-022914.txt,CORRESP,0000001800,,ABBOTT LABORATORIES,0001104659-17-022914,2017-04-11 00:00:00+00:00,2017-07-31 00:00:00+00:00
000171/1717185/0001717185-17-000010.txt,CORRESP,0001717185,,Sensata Technologies Holding plc,0001717185-17-000010,2017-11-13 00:00:00+00:00,2018-02-23 00:00:00+00:00
000132/1321646/0001321646-16-000224.txt,CORRESP,0001321646,Polymer Holdings LLC,"Kraton Performance Polymers, Inc.",0001321646-16-000224,2016-04-06 00:00:00+00:00,2016-05-06 00:00:00+00:00
000159/1595761/0001104659-17-037346.txt,CORRESP,0001595761,,WEIBO Corp,0001104659-17-037346,2017-06-05 00:00:00+00:00,2017-08-08 00:00:00+00:00
000085/856517/0001623632-16-003084.txt,CORRESP,0000856517,MONEY MARKET OBLIGATIONS TRUST /NEW/,MONEY MARKET OBLIGATIONS TRUST,0001623632-16-003084,2016-05-27 00:00:00+00:00,2016-08-23 00:00:00+00:00
000003/33073/0001104659-17-066045.txt,CORRESP,0000033073,ENVIRODYNE INDUSTRIES INC,VISKASE COMPANIES INC,0001104659-17-066045,2017-11-03 00:00:00+00:00,2017-12-20 00:00:00+00:00
000162/1620546/0001193125-16-575257.txt,CORRESP,0001620546,,Baxalta Inc,0001193125-16-575257,2016-05-03 00:00:00+00:00,2016-06-23 00:00:00+00:00
000083/834285/0000950159-17-000227.txt,CORRESP,0000834285,FIRST REPUBLIC BANCORP INC /DE/,REPUBLIC FIRST BANCORP INC,0000950159-17-000227,2017-10-02 00:00:00+00:00,2017-12-04 00:00:00+00:00
000078/785786/0000785786-16-000077.txt,CORRESP,0000785786,,PLEXUS CORP,0000785786-16-000077,2016-05-13 00:00:00+00:00,2016-08-08 00:00:00+00:00
000083/830744/0001193125-16-623492.txt,CORRESP,0000830744,MTB GROUP OF FUNDS,WILMINGTON FUNDS,0001193125-16-623492,2016-06-16 00:00:00+00:00,2016-09-13 00:00:00+00:00
000088/884713/0001193125-16-428122.txt,CORRESP,0000884713,,COTT CORP /CN/,0001193125-16-428122,2016-01-12 00:00:00+00:00,2016-02-25 00:00:00+00:00
000074/746838/0001193125-16-679197.txt,CORRESP,0000746838,BURROUGHS CORP /DE/,UNISYS CORP,0001193125-16-679197,2016-08-11 00:00:00+00:00,2017-03-15 00:00:00+00:00
000088/885590/0001341004-16-001677.txt,CORRESP,0000885590,BIOVAIL Corp,"Valeant Pharmaceuticals International, Inc.",0001341004-16-001677,2016-10-06 00:00:00+00:00,2016-11-30 00:00:00+00:00
000161/1611820/0001193125-16-618860.txt,CORRESP,0001611820,,LINE Corp,0001193125-16-618860,2016-06-10 00:00:00+00:00,2016-08-11 00:00:00+00:00
000133/1333274/0001193125-17-355362.txt,CORRESP,0001333274,MERCER INTERNATIONAL REGCO INC.,MERCER INTERNATIONAL INC.,0001193125-17-355362,2017-11-29 00:00:00+00:00,2018-02-12 00:00:00+00:00
000105/1057379/0001193125-17-363985.txt,CORRESP,0001057379,ANSWERTHINK INC,"HACKETT GROUP, INC.",0001193125-17-363985,2017-12-07 00:00:00+00:00,2018-01-22 00:00:00+00:00
000100/1000229/0001000229-16-000165.txt,CORRESP,0001000229,,CORE LABORATORIES N V,0001000229-16-000165,2016-03-29 00:00:00+00:00,2016-06-09 00:00:00+00:00
000141/1411579/0001104659-17-031942.txt,CORRESP,0001411579,,"AMC ENTERTAINMENT HOLDINGS, INC.",0001104659-17-031942,2017-05-11 00:00:00+00:00,2017-07-11 00:00:00+00:00
000086/868857/0001104659-17-011636.txt,CORRESP,0000868857,AECOM TECHNOLOGY CORP,AECOM,0001104659-17-011636,2017-02-24 00:00:00+00:00,2017-05-18 00:00:00+00:00
000010/109563/0000109563-18-000012.txt,CORRESP,0000109563,BEARINGS INC /OH/,APPLIED INDUSTRIAL TECHNOLOGIES INC,0000109563-18-000012,2018-01-19 00:00:00+00:00,2018-02-27 00:00:00+00:00
000136/1365555/0001365555-16-000375.txt,CORRESP,0001365555,,"Amtrust Financial Services, Inc.",0001365555-16-000375,2016-12-14 00:00:00+00:00,2017-03-20 00:00:00+00:00
000158/1584952/0001584952-16-000037.txt,CORRESP,0001584952,,EP Energy Corp,0001584952-16-000037,2016-07-26 00:00:00+00:00,2016-11-24 00:00:00+00:00
000110/1100663/0001193125-16-656870.txt,CORRESP,0001100663,ISHARES TRUST,iSHARES TRUST,0001193125-16-656870,2016-07-25 00:00:00+00:00,2016-09-08 00:00:00+00:00
000149/1493594/0001193125-17-132824.txt,CORRESP,0001493594,"M/A-COM Technology Solutions Holdings, Inc.","MACOM Technology Solutions Holdings, Inc.",0001193125-17-132824,2017-04-21 00:00:00+00:00,2017-06-02 00:00:00+00:00
000143/1437557/0001213900-16-012754.txt,CORRESP,0001437557,"RECOVERY ENERGY, INC.","LILIS ENERGY, INC.",0001213900-16-012754,2016-04-22 00:00:00+00:00,2016-06-09 00:00:00+00:00
000084/842295/0001003297-17-000347.txt,CORRESP,0000842295,HITOX CORPORATION OF AMERICA,TOR MINERALS INTERNATIONAL INC,0001003297-17-000347,2017-11-30 00:00:00+00:00,2018-01-09 00:00:00+00:00
000139/1398659/0001564590-17-012861.txt,CORRESP,0001398659,,Genpact LTD,0001564590-17-012861,2017-06-22 00:00:00+00:00,2017-08-10 00:00:00+00:00
000112/1126328/0001126328-16-000413.txt,CORRESP,0001126328,,PRINCIPAL FINANCIAL GROUP INC,0001126328-16-000413,2016-03-29 00:00:00+00:00,2016-05-30 00:00:00+00:00
000169/1697862/0001104659-17-032937.txt,CORRESP,0001697862,argenx N.V,ARGENX SE,0001104659-17-032937,2017-05-16 00:00:00+00:00,2017-06-15 00:00:00+00:00
000171/1717161/0001193125-18-002036.txt,CORRESP,0001717161,,CENTRAL PUERTO S.A.,0001193125-18-002036,2018-01-03 00:00:00+00:00,2018-03-02 00:00:00+00:00
000091/918160/0000918160-17-000107.txt,CORRESP,0000918160,,AK STEEL HOLDING CORP,0000918160-17-000107,2017-05-19 00:00:00+00:00,2017-06-27 00:00:00+00:00
000000/2969/0001193125-16-729312.txt,CORRESP,0000002969,,AIR PRODUCTS & CHEMICALS INC /DE/,0001193125-16-729312,2016-10-03 00:00:00+00:00,2016-11-15 00:00:00+00:00
000128/1284807/0001284807-17-000013.txt,CORRESP,0001284807,,PLY GEM HOLDINGS INC,0001284807-17-000013,2017-04-24 00:00:00+00:00,2017-07-06 00:00:00+00:00
000170/1708261/0001193125-17-258398.txt,CORRESP,0001708261,,Nuveen Emerging Markets Debt 2022 Target Term Fund,0001193125-17-258398,2017-08-15 00:00:00+00:00,2018-03-12 00:00:00+00:00
000101/1013237/0001437749-17-004378.txt,CORRESP,0001013237,,FACTSET RESEARCH SYSTEMS INC,0001437749-17-004378,2017-03-13 00:00:00+00:00,2017-04-12 00:00:00+00:00
000130/1305168/0001305168-16-000043.txt,CORRESP,0001305168,American Reprographics CO,"ARC DOCUMENT SOLUTIONS, INC.",0001305168-16-000043,2016-10-24 00:00:00+00:00,2017-01-12 00:00:00+00:00
000126/1262976/0001262976-16-000039.txt,CORRESP,0001262976,VISTAPRINT N.V.,CIMPRESS N.V.,0001262976-16-000039,2016-03-17 00:00:00+00:00,2016-05-13 00:00:00+00:00
000168/1688941/0001628280-17-012522.txt,CORRESP,0001688941,,"Foundation Building Materials, Inc.",0001628280-17-012522,2017-12-22 00:00:00+00:00,2018-12-06 00:00:00+00:00
000089/896622/0001558370-17-007532.txt,CORRESP,0000896622,,APTARGROUP INC,0001558370-17-007532,2017-10-25 00:00:00+00:00,2017-12-01 00:00:00+00:00
000092/923796/0001193125-17-175099.txt,CORRESP,0000923796,WACKENHUT CORRECTIONS CORP,GEO GROUP INC,0001193125-17-175099,2017-05-18 00:00:00+00:00,2017-06-26 00:00:00+00:00
000162/1629220/0001193125-16-452478.txt,CORRESP,0001629220,,Videocon d2h Ltd,0001193125-16-452478,2016-02-05 00:00:00+00:00,2016-03-21 00:00:00+00:00
000142/1424454/0001193125-16-655848.txt,CORRESP,0001424454,Macrovision Solutions CORP,Rovi Corp,0001193125-16-655848,2016-07-25 00:00:00+00:00,2016-08-30 00:00:00+00:00
000148/1481686/0001162044-16-001452.txt,CORRESP,0001481686,,Nile Capital Investment Trust,0001162044-16-001452,2016-02-09 00:00:00+00:00,2016-03-16 00:00:00+00:00
000000/6284/0001193125-16-738651.txt,CORRESP,0000006284,,ANALOGIC CORP,0001193125-16-738651,2016-10-14 00:00:00+00:00,2016-12-28 00:00:00+00:00
000171/1712985/0001528621-18-000020.txt,CORRESP,0001712985,,"GUGGENHEIM DEFINED PORTFOLIOS, SERIES 1695",0001528621-18-000020,2018-01-11 00:00:00+00:00,2018-06-07 00:00:00+00:00
000004/40888/0000040888-17-000024.txt,CORRESP,0000040888,GENCORP INC,"AEROJET ROCKETDYNE HOLDINGS, INC.",0000040888-17-000024,2017-08-28 00:00:00+00:00,2017-10-13 00:00:00+00:00
000089/895126/0000895126-17-000132.txt,CORRESP,0000895126,,CHESAPEAKE ENERGY CORP,0000895126-17-000132,2017-05-05 00:00:00+00:00,2017-07-31 00:00:00+00:00
000154/1544856/0001654954-17-000355.txt,CORRESP,0001544856,,Cencosud S.A.,0001654954-17-000355,2017-01-18 00:00:00+00:00,2017-03-21 00:00:00+00:00
000169/1694028/0001193125-17-118754.txt,CORRESP,0001694028,,Liberty Oilfield Services Inc.,0001193125-17-118754,2017-04-10 00:00:00+00:00,2018-02-16 00:00:00+00:00
000087/876523/0000876523-17-000049.txt,CORRESP,0000876523,,EZCORP INC,0000876523-17-000049,2017-03-22 00:00:00+00:00,2017-05-31 00:00:00+00:00
000141/1418091/0001564590-17-007804.txt,CORRESP,0001418091,Twitter Inc,"TWITTER, INC.",0001564590-17-007804,2017-04-28 00:00:00+00:00,2017-08-01 00:00:00+00:00
000110/1109357/0001628280-17-007137.txt,CORRESP,0001109357,,EXELON CORP,0001628280-17-007137,2017-07-19 00:00:00+00:00,2017-09-14 00:00:00+00:00
000167/1670541/0001104659-16-135058.txt,CORRESP,0001670541,,Adient Ltd,0001104659-16-135058,2016-07-28 00:00:00+00:00,2016-10-28 00:00:00+00:00
000133/1337117/0001178913-17-002592.txt,CORRESP,0001337117,,Ituran Location & Control Ltd.,0001178913-17-002592,2017-08-31 00:00:00+00:00,2017-11-27 00:00:00+00:00
000091/917470/0001437749-18-000262.txt,CORRESP,0000917470,,OLYMPIC STEEL INC,0001437749-18-000262,2018-01-04 00:00:00+00:00,2018-02-09 00:00:00+00:00
000089/893538/0001104659-16-152973.txt,CORRESP,0000893538,ST MARY LAND & EXPLORATION CO,SM Energy Co,0001104659-16-152973,2016-10-28 00:00:00+00:00,2017-01-05 00:00:00+00:00
000000/9389/0000009389-17-000009.txt,CORRESP,0000009389,BALL CORP,BALL Corp,0000009389-17-000009,2017-04-24 00:00:00+00:00,2017-05-25 00:00:00+00:00
000150/1500435/0001500435-16-000105.txt,CORRESP,0001500435,"Woodman Labs, Inc.","GoPro, Inc.",0001500435-16-000105,2016-06-16 00:00:00+00:00,2016-07-26 00:00:00+00:00
000020/201801/0001623632-17-001568.txt,CORRESP,0000201801,FEDERATED MUNICIPAL SECURITIES FUND INC,FEDERATED MUNICIPAL SECURITIES FUND INC,0001623632-17-001568,2017-07-17 00:00:00+00:00,2017-09-05 00:00:00+00:00
